1,0.194417
2,1.035936
3,1.053857
4,1.556208
5,1.569064
6,2.244563
7,2.650394
8,3.010001
9,2.902724
10,3.088736
11,3.375301
12,3.287266
13,3.378341
14,3.258646
15,3.475382
16,3.183745
17,3.423326
18,3.784769
19,4.203299
20,4.218725
21,2.741264
22,3.350392
23,3.652684
24,2.719167
25,3.222193
26,2.910151
27,3.315945
28,3.173950
29,3.481856
30,2.990991
31,3.321581
32,3.380537
33,3.215152
34,3.485954
35,2.869570
36,3.605058
37,3.594696
38,4.016866
39,3.818160
40,3.568434
41,3.524692
42,3.319083
43,4.026284
44,3.560407
45,3.695011
46,3.886446
47,3.627978
48,3.670692
49,3.612026
50,3.448057
51,3.361870
52,3.403880
53,4.019178
54,4.216438
55,4.048853
56,3.546195
57,3.821311
58,3.379562
59,3.585305
60,3.463069
61,3.589363
62,3.259290
63,3.724736
64,3.846978
65,4.013803
66,4.010209
67,3.738616
68,4.083688
69,4.219462
70,3.847296
71,4.527866
72,4.762951
73,4.565720
74,4.348165
75,4.322814
76,3.882879
77,4.114999
78,4.311738
79,4.193301
80,4.090453
81,3.938295
82,3.643207
83,3.712793
84,3.832802
85,3.769621
86,4.071922
87,3.752223
88,4.190929
89,3.825772
90,3.758993
91,3.806761
92,4.007621
93,3.680270
94,4.220211
95,3.761855
96,3.505409
97,3.781677
98,3.890151
99,4.032654
100,4.254113
