1,0.489154
2,1.229392
3,0.580996
4,0.841669
5,0.764840
6,0.750755
7,1.106385
8,1.101573
9,0.982572
10,1.162428
11,1.300690
12,0.822998
13,0.718249
14,0.942393
15,0.872054
16,0.982723
17,0.793492
18,0.879065
19,0.752277
20,0.772570
21,0.837132
22,0.796152
23,0.780087
24,0.876560
25,0.958623
26,0.842086
27,0.911352
28,0.914832
29,0.883106
30,0.892632
31,0.935256
32,0.924184
33,0.931194
34,0.929522
35,0.938834
36,1.031094
37,0.978733
38,1.020519
39,0.983584
40,1.062700
41,1.079218
42,1.106368
43,1.079911
44,1.032612
45,1.032325
46,1.204153
47,1.102258
48,1.043048
49,1.045883
50,1.179801
51,1.115305
52,1.128628
53,1.199687
54,1.266589
55,1.155873
56,1.276254
57,1.306873
58,1.245508
59,1.282733
60,1.261189
61,1.282445
62,1.285300
63,1.313094
64,1.329621
65,1.363619
66,1.362821
67,1.401121
68,1.318700
69,1.301509
70,1.428081
71,1.475941
72,1.256200
73,1.373610
74,1.408027
75,1.426755
76,1.424128
77,1.425458
78,1.376021
79,1.460020
80,1.648245
81,1.573980
82,1.516205
83,1.569857
84,1.585642
85,1.513740
86,1.744743
87,1.569166
88,1.612989
89,1.718928
90,1.600426
91,1.701609
92,1.712453
93,1.654547
94,1.608576
95,1.753940
96,1.756998
97,1.655744
98,1.731868
99,1.749730
100,1.778011
