1,0.499836
2,0.575944
3,0.615377
4,0.539625
5,0.639356
6,0.707500
7,0.746587
8,0.758154
9,0.869571
10,0.776649
11,0.816980
12,0.888932
13,0.896169
14,0.835822
15,0.812242
16,0.801970
17,0.851840
18,0.827500
19,1.072624
20,1.109698
21,0.791721
22,0.956958
23,0.811384
24,0.921522
25,0.870195
26,0.808369
27,1.056267
28,0.871004
29,0.781213
30,0.811386
31,0.867994
32,0.881115
33,0.933658
34,0.964304
35,0.964031
36,1.016708
37,0.913765
38,1.151091
39,1.089852
40,0.989278
41,0.867110
42,1.006856
43,1.042229
44,0.944782
45,1.211781
46,1.042212
47,1.040582
48,1.232684
49,1.211964
50,1.287969
51,1.326832
52,1.273696
53,1.262836
54,1.301855
55,1.157279
56,1.343599
57,1.467387
58,1.413502
59,1.364273
60,1.264784
61,1.370502
62,1.361405
63,1.377718
64,1.402917
65,1.376108
66,1.493273
67,1.452518
68,1.579340
69,1.513773
70,1.383916
71,1.447459
72,1.405344
73,1.501804
74,1.603437
75,1.304356
76,1.597503
77,1.570498
78,1.654190
79,1.615812
80,1.578425
81,1.554669
82,1.579389
83,1.625541
84,1.653163
85,1.744348
86,1.742651
87,1.612160
88,1.727989
89,1.739991
90,1.684086
91,1.778111
92,1.773141
93,1.766879
94,1.706519
95,1.774654
96,1.713939
97,1.872341
98,1.853683
99,1.907012
100,1.921147
