1,0.466463
2,0.684655
3,0.586551
4,0.637253
5,0.694815
6,0.791449
7,0.806521
8,0.891830
9,0.768867
10,0.694433
11,0.758570
12,0.720509
13,0.813853
14,0.703703
15,0.889860
16,0.777598
17,0.837873
18,0.839968
19,0.905371
20,0.798630
21,0.837716
22,0.935111
23,0.943306
24,0.876278
25,0.825692
26,0.929272
27,1.041352
28,1.022290
29,1.017964
30,0.924681
31,1.039727
32,0.912371
33,1.088088
34,1.194549
35,1.190222
36,0.839839
37,0.989295
38,1.144967
39,1.107474
40,1.126868
41,1.145607
42,1.065231
43,1.236753
44,1.263043
45,1.055743
46,1.162103
47,1.241378
48,1.292547
49,1.236326
50,1.286156
51,1.262601
52,1.310642
53,1.338878
54,1.096116
55,1.310903
56,1.279242
57,1.316747
58,1.558630
59,1.284870
60,1.329221
61,1.162116
62,1.300449
63,1.352344
64,1.353530
65,1.324039
66,1.227584
67,1.484023
68,1.456123
69,1.304467
70,1.620892
71,1.551311
72,1.594006
73,1.470109
74,1.345033
75,1.553643
76,1.622329
77,1.511141
78,1.529917
79,1.748492
80,1.765317
81,1.639047
82,1.616318
83,1.629654
84,1.453492
85,1.576106
86,1.528203
87,1.572998
88,1.735857
89,1.823738
90,1.808949
91,1.873980
92,1.630279
93,1.979330
94,1.839241
95,1.776024
96,1.696378
97,1.662338
98,1.743501
99,1.714209
100,1.991784
